seed,mcs,species,volume,ncells,mel_site,mel_parcel
61,100,1,695,6,1.156258,1.154827
61,100,2,705,6,0.346044,0.345892
61,100,3,700,6,1.553054,1.553936
61,100,4,695,6,0.073567,0.073496
61,100,5,698,6,0.859190,0.857980
61,100,6,700,6,0.181920,0.181750
61,100,7,697,6,0.338733,0.337708
66,40,1,699,6,0.568580,0.568018
66,40,2,701,6,0.116040,0.115791
66,40,3,697,6,0.893293,0.893180
66,40,4,700,6,0.048033,0.047941
66,40,5,695,6,0.493863,0.493280
66,40,6,695,6,0.046311,0.046149
66,40,7,692,6,0.051329,0.051282
65,80,1,701,6,1.164397,1.164415
65,80,2,695,6,0.154719,0.153219
65,80,3,701,6,1.398300,1.396496
65,80,4,696,6,0.181000,0.180590
65,80,5,696,6,0.915026,0.913530
65,80,6,698,6,0.212066,0.211991
65,80,7,695,6,0.183474,0.182731
63,140,1,696,6,1.271715,1.270967
63,140,2,700,6,0.105509,0.105781
63,140,3,698,6,1.674688,1.674556
63,140,4,699,6,0.264738,0.265493
63,140,5,697,6,1.025258,1.023009
63,140,6,699,6,0.177406,0.178290
63,140,7,697,6,0.293158,0.291174
57,360,1,698,6,1.781709,1.780257
57,360,2,699,6,0.658647,0.656597
57,360,3,698,6,2.427333,2.426891
57,360,4,699,6,0.916210,0.912723
57,360,5,700,6,1.991223,1.989552
57,360,6,702,6,0.587752,0.587370
57,360,7,701,6,0.557771,0.554485
64,120,1,700,6,1.350928,1.350522
64,120,2,695,6,0.333993,0.331648
64,120,3,698,6,1.736621,1.736642
64,120,4,694,6,0.314655,0.312796
64,120,5,699,6,0.914452,0.910742
64,120,6,700,6,0.171879,0.172289
64,120,7,699,6,0.288781,0.288396
62,80,1,702,6,1.109664,1.108486
62,80,2,694,6,0.069087,0.068370
62,80,3,699,6,1.542280,1.541721
62,80,4,695,6,0.096984,0.097247
62,80,5,695,6,0.804592,0.803894
62,80,6,695,6,0.147213,0.147002
62,80,7,699,6,0.180650,0.180067
58,340,1,699,6,2.705285,2.697360
58,340,2,701,6,1.074154,1.070913
58,340,3,700,6,2.914393,2.912124
58,340,4,699,6,0.626038,0.625909
58,340,5,698,6,2.047971,2.045296
58,340,6,695,6,0.700467,0.701071
58,340,7,697,6,0.480522,0.482542
66,60,1,697,6,0.763687,0.762903
66,60,2,703,6,0.227599,0.226631
66,60,3,701,6,1.190213,1.189883
66,60,4,699,6,0.083164,0.082881
66,60,5,695,6,0.656520,0.656150
66,60,6,699,6,0.086573,0.086468
66,60,7,695,6,0.088949,0.088821
55,400,1,697,6,2.306586,2.303336
55,400,2,699,6,0.615310,0.614421
55,400,3,698,6,2.341622,2.340998
55,400,4,694,6,0.439604,0.440279
55,400,5,699,6,1.636826,1.638872
55,400,6,696,6,0.810711,0.811726
55,400,7,695,6,0.760623,0.760319
65,100,1,703,6,1.360387,1.360680
65,100,2,694,6,0.204679,0.202423
65,100,3,700,6,1.594397,1.592550
65,100,4,696,6,0.247945,0.245918
65,100,5,697,6,1.080367,1.079578
65,100,6,700,6,0.269496,0.270008
65,100,7,698,6,0.253414,0.252011
57,380,1,699,6,1.820393,1.819713
57,380,2,702,6,0.699224,0.697610
57,380,3,698,6,2.477656,2.477631
57,380,4,699,6,0.959946,0.956172
57,380,5,700,6,2.046878,2.043695
57,380,6,702,6,0.626747,0.626866
57,380,7,700,6,0.580237,0.577436
63,160,1,696,6,1.361210,1.360160
63,160,2,699,6,0.119152,0.119022
63,160,3,697,6,1.780520,1.780277
63,160,4,699,6,0.301448,0.301883
63,160,5,697,6,1.110068,1.108335
63,160,6,701,6,0.213276,0.213868
63,160,7,697,6,0.327401,0.325211
64,140,1,702,6,1.460050,1.459703
64,140,2,698,6,0.390011,0.387339
64,140,3,696,6,1.875057,1.875715
64,140,4,693,6,0.366407,0.365508
64,140,5,698,6,0.994346,0.992611
64,140,6,698,6,0.208899,0.208871
64,140,7,698,6,0.354402,0.353910
61,120,1,699,6,1.265848,1.264907
61,120,2,702,6,0.422034,0.421953
61,120,3,697,6,1.716357,1.717972
61,120,4,697,6,0.095920,0.095872
61,120,5,698,6,0.964561,0.963687
61,120,6,701,6,0.241816,0.240838
61,120,7,702,6,0.431881,0.429719
58,360,1,701,6,2.776018,2.766963
58,360,2,699,6,1.113262,1.111420
58,360,3,701,6,2.981540,2.977311
58,360,4,701,6,0.657849,0.656018
58,360,5,698,6,2.108583,2.104502
58,360,6,695,6,0.738821,0.737489
58,360,7,697,6,0.514382,0.514295
67,20,1,699,6,0.370888,0.371036
67,20,2,696,6,0.013193,0.013110
67,20,3,696,6,0.538529,0.537484
67,20,4,694,6,0.007999,0.007853
67,20,5,698,6,0.299229,0.298592
67,20,6,698,6,0.012371,0.012392
67,20,7,697,6,0.034721,0.034643
65,120,1,703,6,1.553164,1.553381
65,120,2,697,6,0.259932,0.257177
65,120,3,700,6,1.771018,1.768379
65,120,4,697,6,0.305835,0.302484
65,120,5,696,6,1.218574,1.217262
65,120,6,698,6,0.323518,0.324209
65,120,7,695,6,0.321264,0.319239
57,400,1,698,6,1.862103,1.857870
57,400,2,702,6,0.738849,0.737143
57,400,3,697,6,2.531865,2.532529
57,400,4,699,6,1.011178,1.006444
57,400,5,701,6,2.090123,2.089602
57,400,6,700,6,0.669088,0.668944
57,400,7,700,6,0.605435,0.600353
53,360,1,703,6,2.654570,2.651004
53,360,2,705,6,1.341030,1.338464
53,360,3,700,6,2.888009,2.880376
53,360,4,695,6,0.758060,0.753015
53,360,5,700,6,1.587871,1.588458
53,360,6,697,6,0.567712,0.567218
53,360,7,696,6,0.825016,0.822355
64,160,1,702,6,1.554585,1.554126
64,160,2,696,6,0.440101,0.437665
64,160,3,698,6,1.998103,1.997796
64,160,4,695,6,0.425135,0.423994
64,160,5,702,6,1.075905,1.073013
64,160,6,697,6,0.245123,0.245153
64,160,7,697,6,0.415808,0.415840
61,140,1,697,6,1.358775,1.358749
61,140,2,703,6,0.498342,0.498292
61,140,3,699,6,1.857072,1.858764
61,140,4,697,6,0.120273,0.119963
61,140,5,700,6,1.058056,1.055502
61,140,6,697,6,0.292991,0.292477
61,140,7,699,6,0.511621,0.510136
62,100,1,703,6,1.271023,1.268959
62,100,2,691,6,0.085179,0.084056
62,100,3,698,6,1.758189,1.756971
62,100,4,699,6,0.131633,0.131666
62,100,5,699,6,0.946845,0.945730
62,100,6,699,6,0.194265,0.193570
62,100,7,698,6,0.243470,0.242706
58,380,1,703,6,2.845682,2.836885
58,380,2,700,6,1.165792,1.163932
58,380,3,701,6,3.036251,3.031884
58,380,4,700,6,0.679569,0.677147
58,380,5,698,6,2.164397,2.159901
58,380,6,694,6,0.779114,0.778693
58,380,7,699,6,0.537213,0.536307
66,80,1,696,6,0.917495,0.916070
66,80,2,702,6,0.328029,0.326681
66,80,3,697,6,1.443059,1.443386
66,80,4,697,6,0.123070,0.123041
66,80,5,694,6,0.797158,0.795797
66,80,6,694,6,0.135990,0.136096
66,80,7,692,6,0.127767,0.127872
67,40,1,694,6,0.617121,0.616761
67,40,2,696,6,0.036597,0.036678
67,40,3,697,6,0.928355,0.926339
67,40,4,694,6,0.025498,0.025284
67,40,5,694,6,0.547010,0.545671
67,40,6,699,6,0.026063,0.026095
67,40,7,698,6,0.108305,0.108291
65,140,1,702,6,1.744949,1.745239
65,140,2,697,6,0.308745,0.305305
65,140,3,698,6,1.932923,1.931245
65,140,4,697,6,0.360086,0.358449
65,140,5,697,6,1.334740,1.332299
65,140,6,699,6,0.373465,0.373953
65,140,7,696,6,0.383589,0.381138
68,20,1,701,6,0.412274,0.412611
68,20,2,698,6,0.020959,0.020946
68,20,3,698,6,0.565883,0.566152
68,20,4,695,6,0.021019,0.020960
68,20,5,695,6,0.276071,0.275800
68,20,6,693,6,0.031934,0.031926
68,20,7,696,6,0.038851,0.038837
64,180,1,699,6,1.652228,1.651492
64,180,2,700,6,0.497189,0.493539
64,180,3,699,6,2.115106,2.114098
64,180,4,695,6,0.479158,0.476364
64,180,5,698,6,1.132016,1.128585
64,180,6,698,6,0.278304,0.278568
64,180,7,698,6,0.472907,0.472711
61,160,1,698,6,1.442093,1.440569
61,160,2,705,6,0.568391,0.568637
61,160,3,698,6,1.979051,1.980536
61,160,4,698,6,0.142583,0.142321
61,160,5,699,6,1.145612,1.144093
61,160,6,700,6,0.345879,0.345472
61,160,7,699,6,0.578913,0.577828
58,400,1,702,6,2.911784,2.906202
58,400,2,697,6,1.217094,1.211286
58,400,3,701,6,3.093664,3.090694
58,400,4,700,6,0.708168,0.706978
58,400,5,700,6,2.214671,2.208548
58,400,6,693,6,0.814589,0.814280
58,400,7,697,6,0.563219,0.563368
63,180,1,696,6,1.443347,1.442381
63,180,2,701,6,0.131476,0.131036
63,180,3,698,6,1.875477,1.875181
63,180,4,699,6,0.334268,0.335352
63,180,5,699,6,1.181979,1.180818
63,180,6,702,6,0.249413,0.250438
63,180,7,698,6,0.368269,0.365605
67,60,1,694,6,0.791862,0.791499
67,60,2,696,6,0.063973,0.064117
67,60,3,697,6,1.237870,1.234092
67,60,4,697,6,0.053024,0.052681
67,60,5,700,6,0.755249,0.752340
67,60,6,699,6,0.040859,0.040918
67,60,7,698,6,0.190661,0.190436
65,160,1,701,6,1.930243,1.929495
65,160,2,696,6,0.350380,0.347598
65,160,3,699,6,2.077452,2.074773
65,160,4,695,6,0.431419,0.429079
65,160,5,696,6,1.449576,1.445999
65,160,6,702,6,0.426700,0.427062
65,160,7,696,6,0.451160,0.448891
68,40,1,701,6,0.713177,0.713249
68,40,2,697,6,0.060308,0.060342
68,40,3,698,6,0.952292,0.951457
68,40,4,698,6,0.059668,0.059734
68,40,5,694,6,0.469489,0.469259
68,40,6,696,6,0.085393,0.085140
68,40,7,694,6,0.095689,0.095944
64,200,1,700,6,1.745111,1.744929
64,200,2,698,6,0.557050,0.553390
64,200,3,700,6,2.207231,2.206684
64,200,4,695,6,0.519888,0.517015
64,200,5,698,6,1.177303,1.175387
64,200,6,699,6,0.307569,0.308358
64,200,7,697,6,0.521675,0.522089
61,180,1,698,6,1.525325,1.524709
61,180,2,701,6,0.646458,0.646531
61,180,3,700,6,2.092883,2.093807
61,180,4,696,6,0.168531,0.168747
61,180,5,699,6,1.218007,1.215654
61,180,6,698,6,0.390044,0.388913
61,180,7,698,6,0.653347,0.652623
53,380,1,705,6,2.721946,2.718130
53,380,2,705,6,1.386357,1.385672
53,380,3,701,6,2.951586,2.947668
53,380,4,696,6,0.816069,0.809348
53,380,5,697,6,1.632596,1.632477
53,380,6,699,6,0.587914,0.586853
53,380,7,698,6,0.874511,0.870439
67,80,1,697,6,0.925825,0.925691
67,80,2,693,6,0.086981,0.087800
67,80,3,694,6,1.488217,1.481270
67,80,4,697,6,0.079386,0.078525
67,80,5,699,6,0.937693,0.933905
67,80,6,701,6,0.054863,0.055070
67,80,7,699,6,0.280002,0.279671
65,180,1,702,6,2.113076,2.113143
65,180,2,697,6,0.394470,0.390627
65,180,3,698,6,2.206087,2.202948
65,180,4,695,6,0.487931,0.485324
65,180,5,697,6,1.550862,1.548640
65,180,6,698,6,0.470969,0.471152
65,180,7,696,6,0.499212,0.497531
69,20,1,700,6,0.398200,0.397948
69,20,2,703,6,0.024154,0.024171
69,20,3,697,6,0.538196,0.537598
69,20,4,697,6,0.035153,0.035011
69,20,5,699,6,0.269413,0.269384
69,20,6,694,6,0.022237,0.022357
69,20,7,697,6,0.014904,0.014947
63,200,1,696,6,1.514554,1.513532
63,200,2,699,6,0.142918,0.142778
63,200,3,696,6,1.957206,1.957391
63,200,4,698,6,0.371016,0.371672
63,200,5,695,6,1.263129,1.261299
63,200,6,699,6,0.290227,0.290862
63,200,7,699,6,0.396655,0.395584
68,60,1,695,6,0.965179,0.964542
68,60,2,698,6,0.107189,0.107054
68,60,3,697,6,1.245628,1.245580
68,60,4,695,6,0.107499,0.107296
68,60,5,694,6,0.621923,0.620690
68,60,6,692,6,0.140671,0.140106
68,60,7,693,6,0.171108,0.171259
62,120,1,702,6,1.420780,1.418270
62,120,2,690,6,0.102112,0.101413
62,120,3,696,6,1.945802,1.944368
62,120,4,698,6,0.164773,0.165142
62,120,5,697,6,1.065224,1.064598
62,120,6,697,6,0.243700,0.243239
62,120,7,699,6,0.302443,0.302063
66,100,1,698,6,1.054385,1.053173
66,100,2,700,6,0.419547,0.418406
66,100,3,701,6,1.651215,1.650959
66,100,4,697,6,0.163934,0.163965
66,100,5,696,6,0.910537,0.909082
66,100,6,698,6,0.184047,0.184169
66,100,7,694,6,0.165674,0.165394
61,200,1,698,6,1.606251,1.604457
61,200,2,704,6,0.728775,0.728548
61,200,3,700,6,2.193776,2.193985
61,200,4,697,6,0.196795,0.196104
61,200,5,698,6,1.283851,1.281557
61,200,6,698,6,0.444712,0.443578
61,200,7,698,6,0.724271,0.721931
64,220,1,700,6,1.817845,1.817101
64,220,2,696,6,0.597211,0.594163
64,220,3,696,6,2.299582,2.298367
64,220,4,697,6,0.558847,0.556561
64,220,5,698,6,1.239698,1.237516
64,220,6,700,6,0.346728,0.347116
64,220,7,698,6,0.585217,0.583815
65,200,1,701,6,2.283444,2.283714
65,200,2,698,6,0.431155,0.426967
65,200,3,698,6,2.333458,2.328851
65,200,4,697,6,0.529828,0.528278
65,200,5,700,6,1.632991,1.628711
65,200,6,698,6,0.528541,0.528762
65,200,7,696,6,0.544084,0.541804
67,100,1,698,6,1.033746,1.033683
67,100,2,697,6,0.113934,0.113480
67,100,3,695,6,1.688566,1.683689
67,100,4,695,6,0.107257,0.106383
67,100,5,699,6,1.102876,1.099942
67,100,6,701,6,0.070894,0.071110
67,100,7,699,6,0.344463,0.344294
69,40,1,697,6,0.676569,0.676541
69,40,2,704,6,0.083849,0.083570
69,40,3,696,6,0.884319,0.883824
69,40,4,700,6,0.091300,0.090716
69,40,5,698,6,0.457454,0.457361
69,40,6,695,6,0.059485,0.059565
69,40,7,697,6,0.044480,0.044776
63,220,1,695,6,1.582069,1.581135
63,220,2,699,6,0.156501,0.157091
63,220,3,701,6,2.038890,2.038849
63,220,4,699,6,0.407417,0.408695
63,220,5,698,6,1.313266,1.312156
63,220,6,702,6,0.322448,0.323017
63,220,7,698,6,0.437517,0.434145
68,80,1,698,6,1.167946,1.167814
68,80,2,694,6,0.174043,0.174197
68,80,3,701,6,1.467454,1.466617
68,80,4,694,6,0.163811,0.163398
68,80,5,692,6,0.769675,0.767482
68,80,6,694,6,0.190048,0.190055
68,80,7,698,6,0.237851,0.237135
64,240,1,701,6,1.887251,1.887003
64,240,2,697,6,0.647209,0.643299
64,240,3,698,6,2.380197,2.379428
64,240,4,696,6,0.594742,0.591948
64,240,5,700,6,1.305228,1.302452
64,240,6,700,6,0.381918,0.381995
64,240,7,698,6,0.637596,0.637346
65,220,1,704,6,2.441539,2.441142
65,220,2,696,6,0.471290,0.466274
65,220,3,696,6,2.437211,2.434145
65,220,4,695,6,0.580708,0.577363
65,220,5,698,6,1.721841,1.717088
65,220,6,701,6,0.579524,0.580293
65,220,7,695,6,0.596498,0.592868
67,120,1,695,6,1.126595,1.126959
67,120,2,697,6,0.137890,0.138083
67,120,3,696,6,1.871697,1.866578
67,120,4,695,6,0.144909,0.143776
67,120,5,698,6,1.239509,1.236157
67,120,6,704,6,0.089811,0.090226
67,120,7,698,6,0.409457,0.408850
61,220,1,697,6,1.683975,1.682975
61,220,2,703,6,0.797147,0.797040
61,220,3,699,6,2.291326,2.293202
61,220,4,696,6,0.226998,0.225889
61,220,5,697,6,1.349841,1.349128
61,220,6,699,6,0.493209,0.491940
61,220,7,699,6,0.795758,0.792746
69,60,1,705,6,0.896423,0.896442
69,60,2,704,6,0.188307,0.188511
69,60,3,697,6,1.137331,1.134345
69,60,4,698,6,0.156717,0.156058
69,60,5,695,6,0.596964,0.597077
69,60,6,695,6,0.102560,0.102412
69,60,7,697,6,0.078726,0.078405
68,100,1,698,6,1.337616,1.337817
68,100,2,697,6,0.229619,0.228918
68,100,3,698,6,1.678068,1.677089
68,100,4,696,6,0.207536,0.206433
68,100,5,696,6,0.898539,0.896170
68,100,6,695,6,0.242816,0.241998
68,100,7,695,6,0.294177,0.293831
63,240,1,697,6,1.643607,1.643020
63,240,2,698,6,0.169685,0.169304
63,240,3,698,6,2.119552,2.119294
63,240,4,697,6,0.439115,0.440289
63,240,5,697,6,1.377172,1.373622
63,240,6,700,6,0.353322,0.353169
63,240,7,698,6,0.472653,0.470026
53,400,1,703,6,2.789514,2.786850
53,400,2,704,6,1.437486,1.435838
53,400,3,701,6,3.015541,3.011942
53,400,4,697,6,0.862206,0.855839
53,400,5,697,6,1.686719,1.686209
53,400,6,698,6,0.613161,0.611183
53,400,7,697,6,0.916830,0.913166
66,120,1,699,6,1.184010,1.181394
66,120,2,704,6,0.472697,0.472617
66,120,3,700,6,1.831294,1.831306
66,120,4,698,6,0.202285,0.202245
66,120,5,695,6,1.028236,1.025633
66,120,6,698,6,0.233121,0.232992
66,120,7,693,6,0.211873,0.211171
64,260,1,702,6,1.949958,1.948258
64,260,2,697,6,0.685559,0.683106
64,260,3,698,6,2.463404,2.464914
64,260,4,695,6,0.631324,0.628094
64,260,5,698,6,1.358930,1.358432
64,260,6,698,6,0.418056,0.418726
64,260,7,699,6,0.690406,0.690917
62,140,1,701,6,1.552244,1.550020
62,140,2,689,6,0.121495,0.119766
62,140,3,698,6,2.096819,2.095752
62,140,4,695,6,0.198947,0.198786
62,140,5,700,6,1.172958,1.172518
62,140,6,695,6,0.280085,0.279685
62,140,7,699,6,0.369076,0.368020
65,240,1,704,6,2.578422,2.578267
65,240,2,697,6,0.515955,0.512760
65,240,3,698,6,2.555844,2.552580
65,240,4,696,6,0.618915,0.616742
65,240,5,696,6,1.785850,1.782406
65,240,6,701,6,0.633251,0.634481
65,240,7,696,6,0.642940,0.639109
67,140,1,696,6,1.206822,1.206332
67,140,2,696,6,0.166040,0.165570
67,140,3,699,6,2.053267,2.046163
67,140,4,695,6,0.190410,0.188960
67,140,5,699,6,1.343893,1.339954
67,140,6,701,6,0.109735,0.110806
67,140,7,696,6,0.454057,0.453645
69,80,1,704,6,1.091166,1.091433
69,80,2,702,6,0.297643,0.297325
69,80,3,697,6,1.335904,1.334235
69,80,4,699,6,0.229865,0.228962
69,80,5,698,6,0.718766,0.718388
69,80,6,693,6,0.137007,0.136424
69,80,7,694,6,0.123164,0.122980
68,120,1,698,6,1.495131,1.493871
68,120,2,696,6,0.266676,0.267003
68,120,3,700,6,1.856573,1.854533
68,120,4,695,6,0.244850,0.244132
68,120,5,696,6,1.005771,1.002042
68,120,6,694,6,0.296045,0.295980
68,120,7,698,6,0.369778,0.368675
63,260,1,698,6,1.704796,1.703638
63,260,2,699,6,0.181407,0.181226
63,260,3,695,6,2.191790,2.191498
63,260,4,696,6,0.467729,0.468358
63,260,5,696,6,1.424881,1.422294
63,260,6,702,6,0.380433,0.381053
63,260,7,698,6,0.510586,0.507388
66,140,1,697,6,1.299623,1.297417
66,140,2,698,6,0.522566,0.521395
66,140,3,705,6,1.977363,1.976883
66,140,4,695,6,0.242076,0.241572
66,140,5,693,6,1.119039,1.116425
66,140,6,696,6,0.285439,0.285586
66,140,7,694,6,0.256426,0.255819
65,260,1,701,6,2.718993,2.718927
65,260,2,695,6,0.565188,0.560303
65,260,3,699,6,2.638310,2.633415
65,260,4,695,6,0.664163,0.660610
65,260,5,697,6,1.857614,1.855584
65,260,6,700,6,0.699398,0.700506
65,260,7,698,6,0.687238,0.684314
64,280,1,703,6,2.019470,2.018262
64,280,2,694,6,0.727664,0.723008
64,280,3,698,6,2.521571,2.522056
64,280,4,693,6,0.671470,0.668942
64,280,5,699,6,1.419185,1.417314
64,280,6,698,6,0.456034,0.457149
64,280,7,700,6,0.738688,0.738101
67,160,1,699,6,1.271312,1.270860
67,160,2,698,6,0.193242,0.192805
67,160,3,698,6,2.202810,2.193670
67,160,4,695,6,0.245060,0.242448
67,160,5,699,6,1.458352,1.451536
67,160,6,701,6,0.134098,0.134839
67,160,7,700,6,0.507907,0.507525
69,100,1,702,6,1.279108,1.279410
69,100,2,705,6,0.406739,0.406285
69,100,3,696,6,1.502003,1.499831
69,100,4,699,6,0.300838,0.299374
69,100,5,697,6,0.825543,0.825307
69,100,6,696,6,0.166195,0.165441
69,100,7,695,6,0.166727,0.165495
68,140,1,699,6,1.638149,1.636760
68,140,2,698,6,0.310846,0.310275
68,140,3,701,6,2.016924,2.014443
68,140,4,698,6,0.285560,0.284501
68,140,5,696,6,1.102746,1.099695
68,140,6,697,6,0.361804,0.361733
68,140,7,696,6,0.435926,0.433799
61,240,1,697,6,1.751339,1.750321
61,240,2,705,6,0.873737,0.873220
61,240,3,699,6,2.375234,2.378339
61,240,4,696,6,0.254815,0.253437
61,240,5,696,6,1.420906,1.417684
61,240,6,699,6,0.537197,0.535815
61,240,7,701,6,0.850114,0.848129
66,160,1,699,6,1.384841,1.382266
66,160,2,703,6,0.576365,0.574744
66,160,3,704,6,2.133571,2.133650
66,160,4,699,6,0.277736,0.277174
66,160,5,694,6,1.199446,1.195854
66,160,6,694,6,0.332618,0.332357
66,160,7,694,6,0.291154,0.290326
65,280,1,702,6,2.823942,2.823942
65,280,2,698,6,0.603596,0.598041
65,280,3,697,6,2.746017,2.743262
65,280,4,696,6,0.701402,0.700359
65,280,5,695,6,1.915937,1.912147
65,280,6,701,6,0.772061,0.772864
65,280,7,694,6,0.722761,0.719634
64,300,1,702,6,2.083703,2.083069
64,300,2,698,6,0.766351,0.760625
64,300,3,700,6,2.586162,2.584021
64,300,4,695,6,0.703420,0.702091
64,300,5,699,6,1.470261,1.466168
64,300,6,697,6,0.490814,0.491273
64,300,7,698,6,0.786783,0.786193
67,180,1,696,6,1.327228,1.327564
67,180,2,696,6,0.216551,0.216572
67,180,3,698,6,2.336099,2.328380
67,180,4,698,6,0.271392,0.268675
67,180,5,696,6,1.571206,1.563192
67,180,6,702,6,0.157861,0.158203
67,180,7,700,6,0.570795,0.570528
70,20,1,699,6,0.419395,0.419189
70,20,2,700,6,0.030196,0.029943
70,20,3,698,6,0.616118,0.615268
70,20,4,696,6,0.026336,0.026402
70,20,5,695,6,0.249548,0.249690
70,20,6,698,6,0.020496,0.020539
70,20,7,698,6,0.017470,0.017249
68,160,1,697,6,1.760510,1.758675
68,160,2,699,6,0.341056,0.340837
68,160,3,699,6,2.192368,2.189081
68,160,4,696,6,0.304290,0.304497
68,160,5,698,6,1.183835,1.179178
68,160,6,697,6,0.403794,0.403859
68,160,7,695,6,0.501268,0.499378
69,120,1,705,6,1.461590,1.460373
69,120,2,705,6,0.504555,0.504064
69,120,3,694,6,1.641105,1.638611
69,120,4,699,6,0.377261,0.375528
69,120,5,696,6,0.914963,0.914963
69,120,6,694,6,0.196368,0.196044
69,120,7,696,6,0.205448,0.205187
62,160,1,700,6,1.663203,1.661585
62,160,2,694,6,0.138923,0.137867
62,160,3,697,6,2.231488,2.230374
62,160,4,696,6,0.230265,0.230248
62,160,5,699,6,1.265901,1.266141
62,160,6,696,6,0.333265,0.331883
62,160,7,701,6,0.435510,0.434900
66,180,1,699,6,1.457325,1.454600
66,180,2,704,6,0.616329,0.614291
66,180,3,706,6,2.299365,2.299419
66,180,4,695,6,0.302811,0.302369
66,180,5,693,6,1.263998,1.259821
66,180,6,698,6,0.378781,0.378237
66,180,7,694,6,0.332531,0.331506
63,280,1,697,6,1.761363,1.760689
63,280,2,697,6,0.196360,0.195716
63,280,3,698,6,2.258432,2.257770
63,280,4,699,6,0.499990,0.501498
63,280,5,697,6,1.467421,1.464963
63,280,6,699,6,0.409281,0.409262
63,280,7,698,6,0.544530,0.540270
65,300,1,705,6,2.936522,2.936239
65,300,2,696,6,0.637563,0.633099
65,300,3,698,6,2.815304,2.810844
65,300,4,699,6,0.744395,0.743109
65,300,5,697,6,1.985552,1.979832
65,300,6,701,6,0.824334,0.825551
65,300,7,693,6,0.768889,0.764771
64,320,1,701,6,2.135077,2.132913
64,320,2,695,6,0.803867,0.799029
64,320,3,700,6,2.637467,2.637429
64,320,4,695,6,0.747604,0.744987
64,320,5,697,6,1.534092,1.530462
64,320,6,696,6,0.525449,0.526068
64,320,7,700,6,0.825112,0.823731
68,180,1,699,6,1.853501,1.851696
68,180,2,697,6,0.369188,0.369100
68,180,3,702,6,2.352507,2.347747
68,180,4,697,6,0.336174,0.335199
68,180,5,696,6,1.267986,1.261760
68,180,6,693,6,0.447381,0.446047
68,180,7,698,6,0.572089,0.568482
67,200,1,695,6,1.374221,1.373596
67,200,2,696,6,0.250397,0.250421
67,200,3,699,6,2.462371,2.449887
67,200,4,697,6,0.315740,0.314182
67,200,5,699,6,1.665991,1.656334
67,200,6,701,6,0.181949,0.182263
67,200,7,700,6,0.631504,0.631589
69,140,1,706,6,1.625403,1.624192
69,140,2,705,6,0.614639,0.613752
69,140,3,696,6,1.755283,1.752126
69,140,4,699,6,0.448286,0.446110
69,140,5,697,6,1.006753,1.006310
69,140,6,695,6,0.220468,0.219432
69,140,7,694,6,0.244358,0.242466
61,260,1,697,6,1.809663,1.810121
61,260,2,704,6,0.953638,0.952598
61,260,3,699,6,2.460655,2.461659
61,260,4,698,6,0.283672,0.282287
61,260,5,696,6,1.476519,1.476040
61,260,6,699,6,0.581789,0.580294
61,260,7,697,6,0.917574,0.914314
66,200,1,700,6,1.540075,1.536625
66,200,2,704,6,0.663539,0.661841
66,200,3,704,6,2.454501,2.454355
66,200,4,696,6,0.326568,0.326216
66,200,5,696,6,1.320534,1.315969
66,200,6,694,6,0.421818,0.420818
66,200,7,695,6,0.374199,0.372501
70,40,1,694,6,0.715478,0.715321
70,40,2,700,6,0.080182,0.079956
70,40,3,695,6,1.028347,1.027571
70,40,4,702,6,0.076264,0.076348
70,40,5,695,6,0.439033,0.438531
70,40,6,701,6,0.060770,0.060628
70,40,7,695,6,0.051168,0.050948
65,320,1,703,6,3.053088,3.051956
65,320,2,695,6,0.676173,0.672491
65,320,3,698,6,2.881605,2.877011
65,320,4,701,6,0.785549,0.784205
65,320,5,695,6,2.058452,2.052315
65,320,6,698,6,0.882967,0.883902
65,320,7,694,6,0.810201,0.806307
64,340,1,703,6,2.180474,2.179169
64,340,2,698,6,0.827123,0.821711
64,340,3,699,6,2.695505,2.696351
64,340,4,695,6,0.779192,0.777267
64,340,5,699,6,1.580339,1.578469
64,340,6,695,6,0.553886,0.554635
64,340,7,697,6,0.872980,0.873072
62,180,1,700,6,1.762731,1.760971
62,180,2,690,6,0.158898,0.157976
62,180,3,697,6,2.355650,2.353899
62,180,4,694,6,0.267652,0.265279
62,180,5,696,6,1.366070,1.366154
62,180,6,696,6,0.373131,0.372139
62,180,7,701,6,0.489802,0.489299
67,220,1,695,6,1.424560,1.422916
67,220,2,697,6,0.278756,0.278064
